date,total_pnl,avg_execution_price,trade_count,avg_notional,win_rate,classification,value,sentiment_num,profitable_day
2024-09-02,0.0,2426.1,2,15000.21,0.0,Fear,26.0,1.0,False
2024-09-04,1065.785132,5402.028013264706,34,3867.0873529411765,0.14705882352941177,Fear,27.0,1.0,True
2024-09-05,0.0,7.79e-05,1,0.84,0.0,Fear,29.0,1.0,False
2024-09-06,-1104.856765,215.73034285714286,42,929.6928571428571,0.0,Extreme Fear,22.0,0.0,False
2024-09-08,0.0,0.11756,1,0.11,0.0,Fear,29.0,1.0,False
2024-09-09,0.0,0.0115,2,2007.2150000000001,0.0,Fear,26.0,1.0,False
2024-09-10,-219.729659,1557.6705000000002,3,849.0933333333334,0.0,Fear,33.0,1.0,False
2024-09-11,0.0,1.5e-05,1,0.54,0.0,Fear,37.0,1.0,False
2024-09-14,0.0,0.010652363636363637,11,92.25454545454546,0.0,Neutral,50.0,2.0,False
2024-09-18,-878.684794,3.120756620689655,145,94.02413793103449,0.0,Neutral,45.0,2.0,False
2024-09-19,0.0,0.9843423684210526,19,80.09842105263158,0.0,Neutral,49.0,2.0,False
2024-09-20,9585.03428,17153.90225,16,20804.58625,0.5,Neutral,54.0,2.0,True
2024-09-21,36165.56933,4.30038695652174,23,7202.092173913044,1.0,Neutral,54.0,2.0,True
2024-09-22,0.0,62701.0,3,6666.579999999999,0.0,Neutral,52.0,2.0,False
2024-09-23,334.760796,63672.0,2,20167.145,0.5,Neutral,50.0,2.0,True
2024-09-24,0.0,0.4286068,10,711.863,0.0,Neutral,54.0,2.0,False
2024-09-25,0.0,42295.14844444444,9,5861.570000000001,0.0,Greed,59.0,3.0,False
2024-09-26,439.812513,24173.9921375,8,14213.991250000001,0.25,Neutral,50.0,2.0,True
2024-09-27,0.0,11807.956114285715,56,2251.732857142857,0.0,Greed,61.0,3.0,False
2024-09-28,0.0,4.101,4,7299.8025,0.0,Greed,64.0,3.0,False
2024-09-30,2710.626288,6063.712550943396,106,2025.1872641509435,0.04716981132075472,Greed,61.0,3.0,True
2024-10-01,0.0,62044.5,4,34988.58,0.0,Neutral,50.0,2.0,False
2024-10-02,0.0,60911.0,4,24988.585,0.0,Fear,42.0,1.0,False
2024-10-03,100.375782,26799.238066666665,9,14770.632222222222,0.3333333333333333,Fear,37.0,1.0,True
2024-10-04,0.0,0.0011,1,0.34,0.0,Fear,41.0,1.0,False
2024-10-05,5767.161892,60568.594601856756,37,16367.722702702702,0.6486486486486487,Neutral,49.0,2.0,True
2024-10-06,130.487079,62166.40909090909,22,13642.298181818182,0.22727272727272727,Neutral,50.0,2.0,True
2024-10-07,0.0,63684.42857142857,21,10475.459523809524,0.0,Neutral,50.0,2.0,False
2024-10-08,5396.546638,58825.33341509444,36,12071.781388888889,0.9166666666666666,Neutral,49.0,2.0,True
2024-10-09,396.06272,61800.92857142857,14,15742.852142857142,0.21428571428571427,Neutral,49.0,2.0,True
2024-10-10,0.0,59323.25,16,18751.521249999998,0.0,Fear,39.0,1.0,False
2024-10-11,8885.327477,59195.38462157692,26,18804.007307692307,0.6923076923076923,Fear,32.0,1.0,True
2024-10-12,541.55471,62726.0,10,15971.34,0.7,Neutral,49.0,2.0,True
2024-10-13,0.0,62778.2,10,6000.242,0.0,Neutral,50.0,2.0,False
2024-10-14,1913.61958,64693.8,5,12383.204000000002,1.0,Neutral,48.0,2.0,True
2024-10-15,1170.2260760000001,66652.28571428571,7,11596.194285714286,0.5714285714285714,Greed,65.0,3.0,True
2024-10-16,219.480876,67576.54545454546,11,7293.560909090909,0.2727272727272727,Greed,73.0,3.0,True
2024-10-17,36.11496,67400.11111111111,9,15614.638888888889,0.1111111111111111,Greed,71.0,3.0,True
2024-10-18,333.219141,67397.0,6,20055.238333333335,0.8333333333333334,Greed,73.0,3.0,True
2024-10-19,0.0,68391.25,4,24999.215,0.0,Greed,72.0,3.0,False
2024-10-20,389.155797,4280.33074875,96,1837.9985416666668,0.11458333333333333,Greed,73.0,3.0,True
2024-10-21,2464.915564,4316.762150867052,173,1873.5143930635838,0.3930635838150289,Greed,72.0,3.0,True
2024-10-22,0.0,67047.0,3,20000.12,0.0,Greed,70.0,3.0,False
2024-10-23,-46.489941,30954.322222222225,18,11667.003888888888,0.0,Greed,71.0,3.0,False
2024-10-25,13235.862071,56633.085333333336,30,14262.772666666666,0.7,Greed,72.0,3.0,True
2024-10-26,42471.99413,2.6499333333333337,6,14778.143333333333,1.0,,,,True
2024-10-27,666.6623079999999,67737.75,4,22666.1025,0.75,Greed,74.0,3.0,True
2024-10-28,167.28016200000002,52838.49888384615,13,9345.788461538461,0.3076923076923077,Greed,72.0,3.0,True
2024-10-29,801.170876,51081.13156396226,53,11571.09075471698,0.05660377358490566,Greed,72.0,3.0,True
2024-10-30,9.150023,646.6885008,25,473.23400000000004,0.28,Extreme Greed,77.0,4.0,True
2024-10-31,1214.043811,42753.894183125,48,18670.278333333332,0.7083333333333334,Extreme Greed,77.0,4.0,True
2024-11-01,1040.475736,27379.532136956524,23,11347.001304347827,0.2608695652173913,Extreme Greed,75.0,4.0,True
2024-11-02,0.0,68880.0,2,20000.0,0.0,Greed,72.0,3.0,False
2024-11-03,0.0,45208.04899166667,6,21509.27666666667,0.0,Greed,74.0,3.0,False
2024-11-04,2799.410474,49681.014294444445,36,12550.332499999999,0.6388888888888888,Greed,70.0,3.0,True
2024-11-05,678.4759280000001,67511.4,10,20062.723,0.5,Greed,70.0,3.0,True
2024-11-06,2817.83723,58370.23423933333,15,8260.46,0.4666666666666667,Greed,70.0,3.0,True
2024-11-07,4493.353136,1338.6989985840708,113,985.2681415929204,0.5309734513274337,Extreme Greed,77.0,4.0,True
2024-11-08,-64.41354100000007,46749.91446666667,39,6941.036923076923,0.15384615384615385,Extreme Greed,75.0,4.0,False
2024-11-09,102.90894,8015.27303244186,86,2248.655930232558,0.22093023255813954,Extreme Greed,75.0,4.0,True
2024-11-10,991.114334,22619.335545589594,173,2390.963583815029,0.2947976878612717,Extreme Greed,78.0,4.0,True
2024-11-11,6749.630996,6882.198738908847,373,4210.649919571046,0.24664879356568364,Extreme Greed,76.0,4.0,True
2024-11-12,3494.399394,33638.82797450292,171,7171.663859649123,0.19883040935672514,Extreme Greed,80.0,4.0,True
2024-11-13,7846.402274,46411.560992520834,48,10736.174375,0.5625,Extreme Greed,84.0,4.0,True
2024-11-14,4563.509225,33402.97117528182,110,9166.925545454545,0.2545454545454545,Extreme Greed,88.0,4.0,True
2024-11-15,4140.740438,47181.7405247651,149,9582.942416107382,0.3691275167785235,Extreme Greed,80.0,4.0,True
2024-11-16,2769.521909,8005.464557764331,157,1931.822101910828,0.3057324840764331,Extreme Greed,86.0,4.0,True
2024-11-17,882.975285,13599.930072669855,209,5818.122344497608,0.23444976076555024,Extreme Greed,90.0,4.0,True
2024-11-18,4470.815187,13431.133118797688,346,6024.102832369942,0.3583815028901734,Extreme Greed,83.0,4.0,True
2024-11-19,2958.268991,15993.576337872131,305,2059.118524590164,0.4918032786885246,Extreme Greed,90.0,4.0,True
2024-11-20,4210.0928969999995,9792.793397765454,550,3635.480218181818,0.3981818181818182,Extreme Greed,83.0,4.0,True
2024-11-21,1692.430891,7300.062138975701,535,1118.3189158878504,0.308411214953271,Extreme Greed,82.0,4.0,True
2024-11-22,-18105.345617,9893.695111284242,679,2425.2041531664213,0.3078055964653903,Extreme Greed,94.0,4.0,False
2024-11-23,2901.531638,4723.455523900826,363,1422.1644077134986,0.3526170798898072,Extreme Greed,93.0,4.0,True
2024-11-24,945.550386,19953.478843476743,172,3866.001627906977,0.26744186046511625,Extreme Greed,80.0,4.0,True
2024-11-25,5523.740734,14680.957598172548,255,3676.1210588235294,0.4117647058823529,Extreme Greed,82.0,4.0,True
2024-11-26,1094.809359,10192.743361337749,302,3797.6901986754965,0.2913907284768212,Extreme Greed,79.0,4.0,True
2024-11-27,-2654.495633,19940.432149488264,213,6780.481361502348,0.3474178403755869,Extreme Greed,75.0,4.0,False
2024-11-28,-127075.39958499999,4420.7387338072285,332,5705.497439759036,0.32831325301204817,Extreme Greed,77.0,4.0,False
2024-11-29,176844.994152,1859.8201062210942,393,2021.0252162849874,0.48854961832061067,Extreme Greed,78.0,4.0,True
2024-11-30,37316.69352,3435.1424477873725,373,4643.950938337802,0.42091152815013405,Extreme Greed,84.0,4.0,True
2024-12-01,40886.364494,6389.235122030456,416,1958.441875,0.53125,Extreme Greed,81.0,4.0,True
2024-12-02,18489.604313,6137.360651434223,270,2167.568740740741,0.4074074074074074,Extreme Greed,80.0,4.0,True
2024-12-03,23576.539285,2354.399729529412,374,2900.177887700535,0.4304812834224599,Extreme Greed,76.0,4.0,True
2024-12-04,292891.815021,3922.991142316614,319,2411.5600313479626,0.46394984326018807,Extreme Greed,78.0,4.0,True
2024-12-05,71574.11848800001,4881.7428253070175,456,2756.0324342105264,0.4232456140350877,Extreme Greed,84.0,4.0,True
2024-12-06,-92624.643895,15604.850347196028,403,8612.950918114144,0.23325062034739455,Greed,72.0,3.0,False
2024-12-07,85906.279067,1359.7200135328949,304,1485.965197368421,0.4309210526315789,Extreme Greed,75.0,4.0,True
2024-12-08,15965.933436,1787.932218347619,420,2221.2850476190474,0.3619047619047619,Extreme Greed,79.0,4.0,True
2024-12-09,6310.967676,3534.2818935269015,539,1825.5096103896105,0.31910946196660483,Extreme Greed,78.0,4.0,True
2024-12-10,39325.770231,2885.2128903966163,1596,1973.94992481203,0.5870927318295739,Extreme Greed,78.0,4.0,True
2024-12-11,319051.554217,4356.6742505249795,1221,1796.9683292383293,0.7125307125307125,Greed,74.0,3.0,True
2024-12-12,599151.795008,2265.6843708274846,1932,2358.7939285714288,0.6997929606625258,Extreme Greed,83.0,4.0,True
2024-12-13,31935.901745,4577.503724812446,1173,2455.9459846547315,0.40153452685422,Extreme Greed,76.0,4.0,True
2024-12-14,167801.399244,2159.9074581732793,1235,1918.6735060728743,0.47368421052631576,Extreme Greed,83.0,4.0,True
2024-12-15,97525.315279,1595.8074837011786,1697,1522.256812021214,0.24572775486152032,Extreme Greed,80.0,4.0,True
2024-12-16,166774.344133,3014.2459456306633,1055,2597.9231943127966,0.5071090047393365,Extreme Greed,83.0,4.0,True
2024-12-17,219591.305172,1052.0018582095724,1941,2696.3408706852138,0.4363730036063885,Extreme Greed,87.0,4.0,True
2024-12-18,13682.994673,5035.001314213366,1429,2658.423421973408,0.36599020293911827,Extreme Greed,81.0,4.0,True
2024-12-19,62744.004486000005,2950.7475688442946,3339,2468.316678646301,0.6148547469302186,Extreme Greed,75.0,4.0,True
2024-12-20,254969.660039,1281.1534623320258,2488,3087.3290635048234,0.5558681672025724,Greed,74.0,3.0,True
2024-12-21,150022.163157,3657.2952470862583,1681,2607.302272456871,0.5496728138013087,Greed,73.0,3.0,True
2024-12-22,352197.163973,1463.3598931589147,774,3988.7858139534887,0.4354005167958656,Greed,73.0,3.0,True
2024-12-23,-29430.626577,1741.0217452281254,2347,2885.333728163613,0.2901576480613549,Greed,70.0,3.0,False
2024-12-24,14813.780116,11362.672453045592,338,5227.917485207101,0.33727810650887574,Greed,73.0,3.0,True
2024-12-25,756.6570469999998,3392.6270428030766,208,1672.5449519230767,0.30288461538461536,Greed,73.0,3.0,True
2024-12-26,60228.639722,4755.660897423242,697,3163.9062410329984,0.5136298421807748,Extreme Greed,79.0,4.0,True
2024-12-27,2672.811035,13201.857670753847,260,1338.126923076923,0.4230769230769231,Greed,74.0,3.0,True
2024-12-28,940.673623,4138.285644782609,161,1748.7888819875777,0.22981366459627328,Greed,72.0,3.0,True
2024-12-29,2884.067927,7062.877761626865,201,1714.5698507462685,0.31840796019900497,Greed,73.0,3.0,True
2024-12-30,9009.738137,12587.64033930592,304,3532.453059210526,0.39473684210526316,Greed,65.0,3.0,True
2024-12-31,5445.01281,28739.599964186276,306,2866.551045751634,0.3006535947712418,Greed,64.0,3.0,True
2025-01-01,-9528.065345,8822.579264114584,96,2943.5635416666664,0.3020833333333333,Greed,66.0,3.0,False
2025-01-02,8716.519087,10094.891613861495,361,2145.9136842105263,0.45706371191135736,Greed,70.0,3.0,True
2025-01-03,6028.486793,9803.075828159448,508,1518.1279330708662,0.27165354330708663,Greed,74.0,3.0,True
2025-01-04,2553.537968,7797.149899172507,371,4921.912722371967,0.20215633423180593,Greed,73.0,3.0,True
2025-01-05,3187.719363,7824.165539405858,239,1890.977280334728,0.41841004184100417,Greed,72.0,3.0,True
2025-01-06,6064.185393,7217.135723097731,573,971.2512914485166,0.15532286212914484,Extreme Greed,76.0,4.0,True
2025-01-07,16098.227531,9068.043705916796,637,2061.504081632653,0.7613814756671899,Extreme Greed,78.0,4.0,True
2025-01-08,130117.090554,6518.9895779990375,1039,3058.0126852743024,0.37151106833493747,Greed,70.0,3.0,True
2025-01-09,46975.928902,6362.8980927356315,522,1955.427681992337,0.2777777777777778,Greed,69.0,3.0,True
2025-01-10,-10116.875552,31588.405895721615,819,7994.444053724053,0.5274725274725275,Neutral,50.0,2.0,False
2025-01-11,2269.080536,30131.135140431095,283,5859.006042402827,0.24381625441696114,Greed,69.0,3.0,True
2025-01-12,5742.241803,12893.280709518272,602,3751.59330564784,0.7840531561461794,Greed,62.0,3.0,True
2025-01-13,9655.429352,29317.207596281864,408,7197.666691176471,0.3872549019607843,Greed,61.0,3.0,True
2025-01-14,16069.512355,21343.217767563634,275,3187.5708,0.49818181818181817,Greed,63.0,3.0,True
2025-01-15,14819.5883,28411.1857780412,267,6747.565131086143,0.4606741573033708,Greed,70.0,3.0,True
2025-01-16,20807.709328,30076.24313476011,371,8220.196657681941,0.3423180592991914,Extreme Greed,75.0,4.0,True
2025-01-17,7006.415608,8905.736269495797,238,4664.8338655462185,0.5294117647058824,Extreme Greed,75.0,4.0,True
2025-01-18,443.2330819999997,9620.95311349616,651,4165.330076804916,0.38095238095238093,Extreme Greed,77.0,4.0,True
2025-01-19,87923.799302,6104.771320986599,1567,6199.8821314613915,0.20229738353541799,Extreme Greed,77.0,4.0,True
2025-01-20,87277.239173,16330.118057409887,1315,6302.149817490495,0.5224334600760456,Extreme Greed,76.0,4.0,True
2025-01-21,11077.839421,19761.02999872815,530,2874.961924528302,0.3867924528301887,Extreme Greed,76.0,4.0,True
2025-01-22,20524.408057,8344.303495522838,832,2137.5077283653845,0.28125,Extreme Greed,84.0,4.0,True
2025-01-23,101256.24216,6983.956473275615,1218,3035.3273070607556,0.6609195402298851,Extreme Greed,75.0,4.0,True
2025-01-24,10602.779738,5079.286193251716,874,1843.7453661327231,0.5583524027459954,Extreme Greed,75.0,4.0,True
2025-01-25,-10348.016255999999,3985.267088405138,506,2449.363043478261,0.27865612648221344,Extreme Greed,75.0,4.0,False
2025-01-26,40823.466668,18.065921855875832,451,2663.3562305986693,0.43458980044345896,Greed,73.0,3.0,True
2025-01-27,41331.765392,11661.276710637774,773,1950.8775032341528,0.4760672703751617,Greed,71.0,3.0,True
2025-01-28,17979.613973,6429.960821865462,498,1163.4782530120483,0.6285140562248996,Greed,72.0,3.0,True
2025-01-29,23421.01147,581.4878012956043,910,2085.1795714285713,0.4164835164835165,Greed,72.0,3.0,True
2025-01-30,23097.471385,8261.57404625867,1067,2825.114498594189,0.3467666354264292,Greed,70.0,3.0,True
2025-01-31,35868.296773,6716.441229059054,1016,2739.578228346457,0.5413385826771654,Extreme Greed,76.0,4.0,True
2025-02-01,32300.205017,4211.306208217666,634,2151.019621451104,0.5962145110410094,Greed,68.0,3.0,True
2025-02-02,162854.759623,5409.088864621683,1319,4291.957763457164,0.35860500379075055,Greed,60.0,3.0,True
2025-02-03,348871.326269,4859.416197735714,2380,9492.815701680673,0.4634453781512605,Fear,44.0,1.0,True
2025-02-04,416876.88812,15703.124947818073,2512,6241.404964171974,0.276671974522293,Greed,72.0,3.0,True
2025-02-05,56706.235562,21926.164488164224,1297,6741.1191287586735,0.3215111796453354,Neutral,54.0,2.0,True
2025-02-06,33803.799733,2869.875065266001,1703,1655.0257604227834,0.46095126247798,Neutral,49.0,2.0,True
2025-02-07,22450.002091,23967.33330591798,1524,2270.5141338582675,0.2821522309711286,Fear,44.0,1.0,True
2025-02-08,586.703253,17096.856943027826,575,1460.4086434782607,0.19130434782608696,Fear,44.0,1.0,True
2025-02-09,150551.829492,1661.4545370450262,764,3823.19332460733,0.4306282722513089,Neutral,46.0,2.0,True
2025-02-10,63908.49465,34318.415525228345,889,4077.5685489313837,0.4780652418447694,Fear,43.0,1.0,True
2025-02-11,-6093.784817,19989.86707794811,848,3298.990766509434,0.21816037735849056,Neutral,47.0,2.0,False
2025-02-12,19848.635032,20122.266069995152,1031,4019.3739476236665,0.4626576139670223,Neutral,46.0,2.0,True
2025-02-13,27829.534238,19088.377477377373,1370,2335.6585474452554,0.4678832116788321,Neutral,50.0,2.0,True
2025-02-14,213860.675308,20052.512642015045,1655,2421.210525679758,0.42900302114803623,Neutral,48.0,2.0,True
2025-02-15,45042.92701,11469.872673227468,932,1837.8250536480687,0.4302575107296137,Neutral,50.0,2.0,True
2025-02-16,2369.478425,3744.413148171806,681,1183.8144493392072,0.44052863436123346,Neutral,54.0,2.0,True
2025-02-17,1818.573295,4732.56718405526,941,2158.3896280552603,0.22422954303931988,Neutral,51.0,2.0,True
2025-02-18,91204.672403,6687.4516690757755,1676,2011.413293556086,0.5119331742243437,Neutral,47.0,2.0,True
2025-02-19,14985.794701,18063.043201803306,1361,2398.185334313005,0.4276267450404115,Fear,44.0,1.0,True
2025-02-20,46008.794102,16106.864259217198,2012,2300.5016351888667,0.47912524850894633,Neutral,49.0,2.0,True
2025-02-21,119693.49395,15982.61099378804,1873,2120.747399893219,0.5221569674319274,Greed,55.0,3.0,True
2025-02-22,25278.704178,16330.238533271136,686,4629.111078717201,0.4970845481049563,Neutral,49.0,2.0,True
2025-02-23,10656.934251,6653.326019425,520,2194.8283461538463,0.45,Neutral,50.0,2.0,True
2025-02-24,38470.176242,415.2820556340812,5616,1998.5077617521367,0.39672364672364674,Neutral,49.0,2.0,True
2025-02-25,204762.177034,1141.5425229423631,6246,3108.3868651937237,0.260646813960935,Fear,25.0,1.0,True
2025-02-26,63229.063129,1021.7923438341836,1176,4206.597049319727,0.6709183673469388,Extreme Fear,21.0,0.0,True
2025-02-27,-36525.167517,3783.741142521348,890,2247.0768876404495,0.27752808988764044,Extreme Fear,10.0,0.0,False
2025-02-28,225628.108748,2374.567007783121,1019,4046.7721000981355,0.3886162904808636,Extreme Fear,16.0,0.0,True
2025-03-01,10596.108968,3119.315583793103,174,1516.230632183908,0.4482758620689655,Extreme Fear,20.0,0.0,True
2025-03-02,66914.320708,9371.077831221804,532,12144.452518796992,0.5018796992481203,Fear,26.0,1.0,True
2025-03-03,616413.032233,3500.2799614203777,1482,5563.151403508772,0.6153846153846154,Fear,33.0,1.0,True
2025-03-04,182075.566585,2545.786879941715,2402,4631.24360949209,0.25353871773522063,Extreme Fear,15.0,0.0,True
2025-03-05,269328.365917,3657.355850823494,1660,5538.345915662651,0.7584337349397591,Extreme Fear,20.0,0.0,True
2025-03-06,16101.125561,5795.717284914474,760,8901.743368421052,0.48026315789473684,Fear,25.0,1.0,True
2025-03-07,150236.061627,4468.829034675548,2552,7779.888510971787,0.5223354231974922,Fear,34.0,1.0,True
2025-03-08,24700.773359,3131.854198517958,529,1686.3582419659735,0.5689981096408318,Fear,28.0,1.0,True
2025-03-09,19773.457395,806.5426083241913,1422,7327.495070323488,0.4409282700421941,Fear,27.0,1.0,True
2025-03-10,-10010.027269999999,2998.767983825833,2911,5775.263029886637,0.39745791824115423,Extreme Fear,20.0,0.0,False
2025-03-11,-76880.729036,2341.3900885374314,3286,4265.657970176507,0.18746195982958003,Extreme Fear,24.0,0.0,False
2025-03-12,288105.984215,4000.6491172159776,3968,4692.071358366935,0.5645161290322581,Fear,34.0,1.0,True
2025-03-13,14114.870873,5443.617843656964,962,3415.375488565489,0.4573804573804574,Neutral,45.0,2.0,True
2025-03-14,68646.160089,4004.7944216610863,2210,3641.261158371041,0.8538461538461538,Fear,27.0,1.0,True
2025-03-15,78694.624572,23597.128657252873,261,9025.86030651341,0.5938697318007663,Neutral,46.0,2.0,True
2025-03-16,-7910.943544999999,50519.7275055283,530,19222.49341509434,0.2320754716981132,Fear,30.0,1.0,False
2025-03-17,26163.906513,9535.147864272825,920,3905.320706521739,0.4532608695652174,Fear,32.0,1.0,True
2025-03-18,72322.788824,11904.990233124701,834,4856.901043165468,0.22541966426858512,Fear,34.0,1.0,True
2025-03-19,29374.682341,15006.281201493797,1612,2852.8620161290323,0.4162531017369727,Fear,32.0,1.0,True
2025-03-20,10246.859436,2358.06017454345,771,2143.0063942931256,0.4085603112840467,Neutral,49.0,2.0,True
2025-03-21,6951.270374,4097.717261760745,698,3644.560730659026,0.5,Fear,31.0,1.0,True
2025-03-22,12498.535254,3803.037827611215,535,1816.4662056074767,0.4747663551401869,Fear,32.0,1.0,True
2025-03-23,14047.421585,5709.453012297539,447,5802.057427293064,0.32662192393736017,Fear,30.0,1.0,True
2025-03-24,107878.961301,3414.229185942551,1027,2938.254186952288,0.6153846153846154,Neutral,45.0,2.0,True
2025-03-25,32030.90678,11769.79868919722,791,6792.060391908975,0.3615676359039191,Neutral,46.0,2.0,True
2025-03-26,15802.167427,1063.4996657601548,3102,2449.30830754352,0.27111540941328177,Neutral,47.0,2.0,True
2025-03-27,58825.359221,9118.37818057707,785,4127.744535031847,0.33375796178343947,Fear,40.0,1.0,True
2025-03-28,21337.179335,7612.338172063187,728,2037.2151236263737,0.3173076923076923,Fear,44.0,1.0,True
2025-03-29,12098.872931,2414.803543719641,1894,1936.7221911298839,0.3558606124604013,Fear,26.0,1.0,True
2025-03-30,15795.11514,7603.879054272887,568,5019.146056338028,0.16549295774647887,Fear,32.0,1.0,True
2025-03-31,6978.184557,8426.110126818183,495,4373.277717171717,0.5232323232323233,Fear,34.0,1.0,True
2025-04-01,-2202.6622420000003,11425.36599246875,192,3668.9853645833336,0.4583333333333333,Fear,34.0,1.0,False
2025-04-02,202212.740938,7414.856134767658,1076,3594.7310408921935,0.8949814126394052,Fear,44.0,1.0,True
2025-04-03,-2365.961276,4420.623526697368,1748,4960.087614416476,0.2974828375286041,Fear,25.0,1.0,False
2025-04-04,-25515.678949999998,4732.811766900943,1272,3015.3661399371067,0.38757861635220126,Fear,28.0,1.0,False
2025-04-05,35907.33771,10940.511464127778,360,3521.011722222222,0.5805555555555556,Fear,30.0,1.0,True
2025-04-06,47053.449272,4081.8439489007637,1048,3388.59929389313,0.31679389312977096,Fear,34.0,1.0,True
2025-04-07,34527.370305,10523.865138202558,2814,5138.682707889126,0.23916133617626156,Extreme Fear,23.0,0.0,True
2025-04-08,34899.394798,31685.96511792683,943,9405.505196182397,0.4093319194061506,Extreme Fear,24.0,0.0,True
2025-04-09,43120.444797,13917.529131650617,3967,7198.589984875221,0.43055205444920597,Extreme Fear,18.0,0.0,True
2025-04-10,158261.822261,39246.50578036154,2127,13512.90704748472,0.5289139633286318,Fear,39.0,1.0,True
2025-04-11,126406.479081,18896.037772089418,1096,10327.853166058394,0.3357664233576642,Fear,25.0,1.0,True
2025-04-12,410419.694533,52901.409214082974,2109,26512.383826458037,0.2721669037458511,Fear,43.0,1.0,True
2025-04-13,48696.021521,32683.551292376986,1321,10727.596358819075,0.3618470855412566,Neutral,45.0,2.0,True
2025-04-14,45680.443063,32893.321598730334,890,14696.598853932584,0.42247191011235957,Fear,31.0,1.0,True
2025-04-15,72357.706282,63863.56281482317,1131,18348.51303271441,0.5720601237842617,Fear,38.0,1.0,True
2025-04-16,58631.730257,48069.123414856964,1608,22700.69396766169,0.3401741293532338,Fear,29.0,1.0,True
2025-04-17,5427.919886,1747.3123040737148,1031,2526.238128031038,0.30358874878758485,Fear,30.0,1.0,True
2025-04-18,4880.4047439999995,15666.24511019377,1894,12994.007634635693,0.5126715945089757,Fear,33.0,1.0,True
2025-04-19,71950.577495,16014.825865230438,2786,11739.577426417804,0.2921751615218952,Fear,32.0,1.0,True
2025-04-20,25060.341936,7953.09440782997,1982,6118.110015136226,0.3985872855701312,Fear,37.0,1.0,True
2025-04-21,34369.267906999994,41859.99143913446,1718,24507.598859138536,0.3940628637951106,Fear,39.0,1.0,True
2025-04-22,58652.763578,15070.37095092762,2998,11258.714222815212,0.2961974649766511,Neutral,47.0,2.0,True
2025-04-23,-419020.225731,12725.948066658386,6159,4981.72492125345,0.324728040266277,Greed,72.0,3.0,False
2025-04-24,50704.395965,42081.60551729973,2232,15720.841684587815,0.4135304659498208,Greed,63.0,3.0,True
2025-04-25,20218.859206,33876.77419571567,1653,16787.32957047792,0.38596491228070173,Greed,60.0,3.0,True
2025-04-26,-4125.753942,24357.80254500265,1131,10564.215534924844,0.1724137931034483,Greed,65.0,3.0,False
2025-04-27,2702.067468,13133.751885486648,337,1446.6993768545994,0.3560830860534125,Greed,61.0,3.0,True
2025-04-28,36906.813759,58469.14186169688,1379,18944.83066715011,0.4169688179840464,Neutral,54.0,2.0,True
2025-04-29,125749.613427,28548.785993098085,2243,15198.177289344627,0.43201069995541685,Greed,60.0,3.0,True
2025-04-30,14003.797269,35649.303644469,1113,11405.10229110512,0.26504941599281223,Greed,56.0,3.0,True
2025-05-01,54536.829297000004,12672.104182341463,1230,8715.642699186992,0.43089430894308944,Neutral,53.0,2.0,True
